StateAb,DivisionID,DivisionNm,FromCandidateID,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateID,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercentage
WA,236,Canning,37225,CYA,Australian Federation Party,GARDYNE,Anthony,4,36571,LP,Liberal,HASTIE,Andrew,1,296,47.13
WA,236,Canning,37225,CYA,Australian Federation Party,GARDYNE,Anthony,4,37199,ALP,Australian Labor Party,HUNT,Amanda,2,332,52.87
WA,236,Canning,36482,UAPP,United Australia Party,WALDECK,James Gordon,5,36571,LP,Liberal,HASTIE,Andrew,1,1137,46.64
WA,236,Canning,36482,UAPP,United Australia Party,WALDECK,James Gordon,5,37199,ALP,Australian Labor Party,HUNT,Amanda,2,1301,53.36
WA,236,Canning,37851,WAP,WESTERN AUSTRALIA PARTY,BEDFORD,Brad,6,36571,LP,Liberal,HASTIE,Andrew,1,985,44.73
WA,236,Canning,37851,WAP,WESTERN AUSTRALIA PARTY,BEDFORD,Brad,6,37199,ALP,Australian Labor Party,HUNT,Amanda,2,1217,55.27
WA,236,Canning,37761,IMO,Informed Medical Options Party,CONGRENE,Judith,7,36571,LP,Liberal,HASTIE,Andrew,1,404,51.46
WA,236,Canning,37761,IMO,Informed Medical Options Party,CONGRENE,Judith,7,37199,ALP,Australian Labor Party,HUNT,Amanda,2,381,48.54
WA,236,Canning,36588,GRN,The Greens (WA),MOFFAT,Jodie,8,36571,LP,Liberal,HASTIE,Andrew,1,1357,17.72
WA,236,Canning,36588,GRN,The Greens (WA),MOFFAT,Jodie,8,37199,ALP,Australian Labor Party,HUNT,Amanda,2,6302,82.28
WA,236,Canning,37856,IND,Independent,WILLIAMS,Ashley Elphin,9,36571,LP,Liberal,HASTIE,Andrew,1,666,38.99
WA,236,Canning,37856,IND,Independent,WILLIAMS,Ashley Elphin,9,37199,ALP,Australian Labor Party,HUNT,Amanda,2,1042,61.01
WA,236,Canning,36494,AUC,Australian Christians,du PLESSIS,Andriette,10,36571,LP,Liberal,HASTIE,Andrew,1,1432,84.78
WA,236,Canning,36494,AUC,Australian Christians,du PLESSIS,Andriette,10,37199,ALP,Australian Labor Party,HUNT,Amanda,2,257,15.22
WA,236,Canning,37207,LDP,Liberal Democrats,GARDINER,David,11,36571,LP,Liberal,HASTIE,Andrew,1,482,64.35
WA,236,Canning,37207,LDP,Liberal Democrats,GARDINER,David,11,37199,ALP,Australian Labor Party,HUNT,Amanda,2,267,35.65
WA,237,Cowan,0,NA,NA,First Preferences,NA,0,36574,LP,Liberal,CONNELLY,Vince,9,30328,39.37
WA,237,Cowan,0,NA,NA,First Preferences,NA,0,37205,ALP,Australian Labor Party,ALY,Anne,1,46712,60.63
WA,237,Cowan,36591,GRN,The Greens (WA),TRIPP,Isabella,2,36574,LP,Liberal,CONNELLY,Vince,9,1330,13.53
WA,237,Cowan,36591,GRN,The Greens (WA),TRIPP,Isabella,2,37205,ALP,Australian Labor Party,ALY,Anne,1,8499,86.47
WA,237,Cowan,36484,AUC,Australian Christians,IRADUKUNDA,Sylvia,3,36574,LP,Liberal,CONNELLY,Vince,9,1315,70.74
WA,237,Cowan,36484,AUC,Australian Christians,IRADUKUNDA,Sylvia,3,37205,ALP,Australian Labor Party,ALY,Anne,1,544,29.26
WA,237,Cowan,37243,CYA,Australian Federation Party,CALAUTTI,Michael,4,36574,LP,Liberal,CONNELLY,Vince,9,692,61.51
WA,237,Cowan,37243,CYA,Australian Federation Party,CALAUTTI,Michael,4,37205,ALP,Australian Labor Party,ALY,Anne,1,433,38.49
WA,237,Cowan,37387,ON,Pauline Hanson's One Nation,WALSH,Tyler,5,36574,LP,Liberal,CONNELLY,Vince,9,1762,62.06
WA,237,Cowan,37387,ON,Pauline Hanson's One Nation,WALSH,Tyler,5,37205,ALP,Australian Labor Party,ALY,Anne,1,1077,37.94
WA,237,Cowan,37222,LDP,Liberal Democrats,van KRIEKEN,Micah,6,36574,LP,Liberal,CONNELLY,Vince,9,664,61.48
WA,237,Cowan,37222,LDP,Liberal Democrats,van KRIEKEN,Micah,6,37205,ALP,Australian Labor Party,ALY,Anne,1,416,38.52
WA,237,Cowan,37841,WAP,WESTERN AUSTRALIA PARTY,LAVERACK,Roland,7,36574,LP,Liberal,CONNELLY,Vince,9,761,44.4
WA,237,Cowan,37841,WAP,WESTERN AUSTRALIA PARTY,LAVERACK,Roland,7,37205,ALP,Australian Labor Party,ALY,Anne,1,953,55.6
WA,237,Cowan,36483,UAPP,United Australia Party,HAND,Claire Elizabeth,8,36574,LP,Liberal,CONNELLY,Vince,9,1544,63.72
WA,237,Cowan,36483,UAPP,United Australia Party,HAND,Claire Elizabeth,8,37205,ALP,Australian Labor Party,ALY,Anne,1,879,36.28
WA,237,Cowan,37219,AJP,Animal Justice Party,ANAGNO,Michael,10,36574,LP,Liberal,CONNELLY,Vince,9,663,37.35
WA,237,Cowan,37219,AJP,Animal Justice Party,ANAGNO,Michael,10,37205,ALP,Australian Labor Party,ALY,Anne,1,1112,62.65
WA,238,Curtin,0,NA,NA,First Preferences,NA,0,36578,LP,Liberal,HAMMOND,Celia,4,43408,58.38
WA,238,Curtin,0,NA,NA,First Preferences,NA,0,36589,IND,Independent,CHANEY,Kate,6,30942,41.62
WA,238,Curtin,36485,UAPP,United Australia Party,VERHOEFF,Ladeisha Louise,1,36578,LP,Liberal,HAMMOND,Celia,4,974,53.28
WA,238,Curtin,36485,UAPP,United Australia Party,VERHOEFF,Ladeisha Louise,1,36589,IND,Independent,CHANEY,Kate,6,854,46.72
WA,238,Curtin,37840,WAP,WESTERN AUSTRALIA PARTY,BURN,Bill,2,36578,LP,Liberal,HAMMOND,Celia,4,640,51.49
WA,238,Curtin,37840,WAP,WESTERN AUSTRALIA PARTY,BURN,Bill,2,36589,IND,Independent,CHANEY,Kate,6,603,48.51
WA,238,Curtin,37255,CYA,Australian Federation Party,CULLITY,Judith,3,36578,LP,Liberal,HAMMOND,Celia,4,327,42.86
WA,238,Curtin,37255,CYA,Australian Federation Party,CULLITY,Judith,3,36589,IND,Independent,CHANEY,Kate,6,436,57.14
WA,238,Curtin,37395,ON,Pauline Hanson's One Nation,GRILLO,Dale Marie,5,36578,LP,Liberal,HAMMOND,Celia,4,643,49.08
WA,238,Curtin,37395,ON,Pauline Hanson's One Nation,GRILLO,Dale Marie,5,36589,IND,Independent,CHANEY,Kate,6,667,50.92
WA,238,Curtin,37282,ALP,Australian Labor Party,SPENCER,Yannick,7,36578,LP,Liberal,HAMMOND,Celia,4,3484,23.78
WA,238,Curtin,37282,ALP,Australian Labor Party,SPENCER,Yannick,7,36589,IND,Independent,CHANEY,Kate,6,11170,76.22
WA,238,Curtin,36593,GRN,The Greens (WA),PIDGEON,Cameron,8,36578,LP,Liberal,HAMMOND,Celia,4,1714,15.74
WA,238,Curtin,36593,GRN,The Greens (WA),PIDGEON,Cameron,8,36589,IND,Independent,CHANEY,Kate,6,9175,84.26
WA,312,Durack,0,NA,NA,First Preferences,NA,0,36582,LP,Liberal,PRICE,Melissa,2,30736,54.09
WA,312,Durack,0,NA,NA,First Preferences,NA,0,37294,ALP,Australian Labor Party,RILEY,Jeremiah,5,26093,45.91
WA,312,Durack,37261,CYA,Australian Federation Party,SHORE,Craig,1,36582,LP,Liberal,PRICE,Melissa,2,1017,69.99
WA,312,Durack,37261,CYA,Australian Federation Party,SHORE,Craig,1,37294,ALP,Australian Labor Party,RILEY,Jeremiah,5,436,30.01
WA,312,Durack,37848,GAP,The Great Australian Party,McRAE,Adrian,3,36582,LP,Liberal,PRICE,Melissa,2,1356,49.53
WA,312,Durack,37848,GAP,The Great Australian Party,McRAE,Adrian,3,37294,ALP,Australian Labor Party,RILEY,Jeremiah,5,1382,50.47
WA,312,Durack,37845,WAP,WESTERN AUSTRALIA PARTY,FELS,Anthony James,4,36582,LP,Liberal,PRICE,Melissa,2,1199,48.29
WA,312,Durack,37845,WAP,WESTERN AUSTRALIA PARTY,FELS,Anthony James,4,37294,ALP,Australian Labor Party,RILEY,Jeremiah,5,1284,51.71
WA,312,Durack,37401,ON,Pauline Hanson's One Nation,JOHANNSEN,Brenton,6,36582,LP,Liberal,PRICE,Melissa,2,3886,62.94
WA,312,Durack,37401,ON,Pauline Hanson's One Nation,JOHANNSEN,Brenton,6,37294,ALP,Australian Labor Party,RILEY,Jeremiah,5,2288,37.06
WA,312,Durack,37853,NP,The Nationals,BLAYNEY,Ian,7,36582,LP,Liberal,PRICE,Melissa,2,7357,80.32
WA,312,Durack,37853,NP,The Nationals,BLAYNEY,Ian,7,37294,ALP,Australian Labor Party,RILEY,Jeremiah,5,1803,19.68
WA,312,Durack,36597,GRN,The Greens (WA),McNEAIR,Bianca,8,36582,LP,Liberal,PRICE,Melissa,2,1814,21.45
WA,312,Durack,36597,GRN,The Greens (WA),McNEAIR,Bianca,8,37294,ALP,Australian Labor Party,RILEY,Jeremiah,5,6643,78.55
WA,312,Durack,36486,UAPP,United Australia Party,MIDDLETON,Andrew Charles,9,36582,LP,Liberal,PRICE,Melissa,2,1218,54.64
WA,312,Durack,36486,UAPP,United Australia Party,MIDDLETON,Andrew Charles,9,37294,ALP,Australian Labor Party,RILEY,Jeremiah,5,1011,45.36
WA,239,Forrest,0,NA,NA,First Preferences,NA,0,36584,LP,Liberal,MARINO,Nola,9,41006,61.11
WA,239,Forrest,0,NA,NA,First Preferences,NA,0,37300,ALP,Australian Labor Party,ENGLISH,Bronwen,7,26092,38.89
WA,239,Forrest,36487,UAPP,United Australia Party,ALLAN,Helen,1,36584,LP,Liberal,MARINO,Nola,9,1095,45.14
WA,239,Forrest,36487,UAPP,United Australia Party,ALLAN,Helen,1,37300,ALP,Australian Labor Party,ENGLISH,Bronwen,7,1331,54.86
WA,239,Forrest,37237,LDP,Liberal Democrats,MARKHAM,Paul,2,36584,LP,Liberal,MARINO,Nola,9,1020,64.68
WA,239,Forrest,37237,LDP,Liberal Democrats,MARKHAM,Paul,2,37300,ALP,Australian Labor Party,ENGLISH,Bronwen,7,557,35.32
WA,239,Forrest,37843,CYA,Australian Federation Party,DUNN,Mailee,3,36584,LP,Liberal,MARINO,Nola,9,577,50.09
WA,239,Forrest,37843,CYA,Australian Federation Party,DUNN,Mailee,3,37300,ALP,Australian Labor Party,ENGLISH,Bronwen,7,575,49.91
WA,239,Forrest,36602,GRN,The Greens (WA),TERRANTROY,Christine,4,36584,LP,Liberal,MARINO,Nola,9,2318,18.14
WA,239,Forrest,36602,GRN,The Greens (WA),TERRANTROY,Christine,4,37300,ALP,Australian Labor Party,ENGLISH,Bronwen,7,10462,81.86
WA,239,Forrest,37854,WAP,WESTERN AUSTRALIA PARTY,STEPHENS,Greg,5,36584,LP,Liberal,MARINO,Nola,9,848,39.81
WA,239,Forrest,37854,WAP,WESTERN AUSTRALIA PARTY,STEPHENS,Greg,5,37300,ALP,Australian Labor Party,ENGLISH,Bronwen,7,1282,60.19
WA,239,Forrest,36881,GAP,The Great Australian Party,AITKEN,Tracy Nyree,6,36584,LP,Liberal,MARINO,Nola,9,1725,59.34
WA,239,Forrest,36881,GAP,The Great Australian Party,AITKEN,Tracy Nyree,6,37300,ALP,Australian Labor Party,ENGLISH,Bronwen,7,1182,40.66
WA,239,Forrest,37406,ON,Pauline Hanson's One Nation,MEZGER,Shane,8,36584,LP,Liberal,MARINO,Nola,9,3036,60.48
WA,239,Forrest,37406,ON,Pauline Hanson's One Nation,MEZGER,Shane,8,37300,ALP,Australian Labor Party,ENGLISH,Bronwen,7,1984,39.52
WA,240,Fremantle,0,NA,NA,First Preferences,NA,0,36587,LP,Liberal,KOUL,Bill,6,23749,35.52
WA,240,Fremantle,0,NA,NA,First Preferences,NA,0,37314,ALP,Australian Labor Party,WILSON,Josh,4,43111,64.48
WA,240,Fremantle,37518,GAP,The Great Australian Party,TILBURY,Ben,1,36587,LP,Liberal,KOUL,Bill,6,1051,45.84
WA,240,Fremantle,37518,GAP,The Great Australian Party,TILBURY,Ben,1,37314,ALP,Australian Labor Party,WILSON,Josh,4,1242,54.16
WA,240,Fremantle,37551,SAL,Socialist Alliance,WAINWRIGHT,Sam,2,36587,LP,Liberal,KOUL,Bill,6,113,9.54
WA,240,Fremantle,37551,SAL,Socialist Alliance,WAINWRIGHT,Sam,2,37314,ALP,Australian Labor Party,WILSON,Josh,4,1071,90.46
WA,240,Fremantle,37264,CYA,Australian Federation Party,GAVRANICH,Cathy,3,36587,LP,Liberal,KOUL,Bill,6,724,52.96
WA,240,Fremantle,37264,CYA,Australian Federation Party,GAVRANICH,Cathy,3,37314,ALP,Australian Labor Party,WILSON,Josh,4,643,47.04
WA,240,Fremantle,36488,UAPP,United Australia Party,JINMAN,Stella,5,36587,LP,Liberal,KOUL,Bill,6,1329,66.45
WA,240,Fremantle,36488,UAPP,United Australia Party,JINMAN,Stella,5,37314,ALP,Australian Labor Party,WILSON,Josh,4,671,33.55
WA,240,Fremantle,36609,GRN,The Greens (WA),TOWNSEND,Felicity,7,36587,LP,Liberal,KOUL,Bill,6,1886,10.6
WA,240,Fremantle,36609,GRN,The Greens (WA),TOWNSEND,Felicity,7,37314,ALP,Australian Labor Party,WILSON,Josh,4,15904,89.4
WA,240,Fremantle,37244,LDP,Liberal Democrats,LOH,Yan,8,36587,LP,Liberal,KOUL,Bill,6,840,67.15
WA,240,Fremantle,37244,LDP,Liberal Democrats,LOH,Yan,8,37314,ALP,Australian Labor Party,WILSON,Josh,4,411,32.85
WA,240,Fremantle,37855,WAP,WESTERN AUSTRALIA PARTY,KNAPP,Janetia,9,36587,LP,Liberal,KOUL,Bill,6,907,40.35
WA,240,Fremantle,37855,WAP,WESTERN AUSTRALIA PARTY,KNAPP,Janetia,9,37314,ALP,Australian Labor Party,WILSON,Josh,4,1341,59.65
WA,240,Fremantle,37408,ON,Pauline Hanson's One Nation,EDGAR,William,10,36587,LP,Liberal,KOUL,Bill,6,1869,61.08
WA,240,Fremantle,37408,ON,Pauline Hanson's One Nation,EDGAR,William,10,37314,ALP,Australian Labor Party,WILSON,Josh,4,1191,38.92
WA,305,Hasluck,0,NA,NA,First Preferences,NA,0,36590,LP,Liberal,WYATT,Ken,6,32889,45.66
WA,305,Hasluck,0,NA,NA,First Preferences,NA,0,37317,ALP,Australian Labor Party,LAWRENCE,Tania,8,39144,54.34
WA,305,Hasluck,32531,IND,Independent,WILLIAMS,Jeanene,1,36590,LP,Liberal,WYATT,Ken,6,1432,43.16
WA,305,Hasluck,32531,IND,Independent,WILLIAMS,Jeanene,1,37317,ALP,Australian Labor Party,LAWRENCE,Tania,8,1886,56.84
WA,305,Hasluck,36612,GRN,The Greens (WA),STURCKE,Brendan,2,36590,LP,Liberal,WYATT,Ken,6,1819,16.8
WA,305,Hasluck,36612,GRN,The Greens (WA),STURCKE,Brendan,2,37317,ALP,Australian Labor Party,LAWRENCE,Tania,8,9007,83.2
WA,305,Hasluck,36490,UAPP,United Australia Party,SCOTT,Will,3,36590,LP,Liberal,WYATT,Ken,6,1780,59.87
WA,305,Hasluck,36490,UAPP,United Australia Party,SCOTT,Will,3,37317,ALP,Australian Labor Party,LAWRENCE,Tania,8,1193,40.13
WA,305,Hasluck,37835,WAP,WESTERN AUSTRALIA PARTY,CLARK,Pauline,4,36590,LP,Liberal,WYATT,Ken,6,1217,47.52
WA,305,Hasluck,37835,WAP,WESTERN AUSTRALIA PARTY,CLARK,Pauline,4,37317,ALP,Australian Labor Party,LAWRENCE,Tania,8,1344,52.48
WA,305,Hasluck,37409,ON,Pauline Hanson's One Nation,MONCK,Ian,5,36590,LP,Liberal,WYATT,Ken,6,2423,64.05
WA,305,Hasluck,37409,ON,Pauline Hanson's One Nation,MONCK,Ian,5,37317,ALP,Australian Labor Party,LAWRENCE,Tania,8,1360,35.95
WA,305,Hasluck,37266,CYA,Australian Federation Party,SMITH,Marijanna,7,36590,LP,Liberal,WYATT,Ken,6,961,55.26
WA,305,Hasluck,37266,CYA,Australian Federation Party,SMITH,Marijanna,7,37317,ALP,Australian Labor Party,LAWRENCE,Tania,8,778,44.74
WA,305,Hasluck,37256,LDP,Liberal Democrats,McCREANOR,Steven,9,36590,LP,Liberal,WYATT,Ken,6,826,64.53
WA,305,Hasluck,37256,LDP,Liberal Democrats,McCREANOR,Steven,9,37317,ALP,Australian Labor Party,LAWRENCE,Tania,8,454,35.47
WA,242,Moore,0,NA,NA,First Preferences,NA,0,36592,LP,Liberal,GOODENOUGH,Ian,5,43706,56.08
WA,242,Moore,0,NA,NA,First Preferences,NA,0,37321,ALP,Australian Labor Party,FRENCH,Tom,3,34227,43.92
WA,242,Moore,37325,GAP,The Great Australian Party,ANDERSSON,Sue,1,36592,LP,Liberal,GOODENOUGH,Ian,5,934,48.49
WA,242,Moore,37325,GAP,The Great Australian Party,ANDERSSON,Sue,1,37321,ALP,Australian Labor Party,FRENCH,Tom,3,992,51.51
WA,242,Moore,37781,WAP,WESTERN AUSTRALIA PARTY,GUNNESS,Peter,2,36592,LP,Liberal,GOODENOUGH,Ian,5,1435,46.37
WA,242,Moore,37781,WAP,WESTERN AUSTRALIA PARTY,GUNNESS,Peter,2,37321,ALP,Australian Labor Party,FRENCH,Tom,3,1660,53.63
WA,242,Moore,36615,GRN,The Greens (WA),COOPER,Mark,4,36592,LP,Liberal,GOODENOUGH,Ian,5,2543,17.06
WA,242,Moore,36615,GRN,The Greens (WA),COOPER,Mark,4,37321,ALP,Australian Labor Party,FRENCH,Tom,3,12359,82.94
WA,242,Moore,37410,ON,Pauline Hanson's One Nation,BRIGHTMAN,Brian,6,36592,LP,Liberal,GOODENOUGH,Ian,5,2392,67.55
WA,242,Moore,37410,ON,Pauline Hanson's One Nation,BRIGHTMAN,Brian,6,37321,ALP,Australian Labor Party,FRENCH,Tom,3,1149,32.45
WA,242,Moore,36492,UAPP,United Australia Party,WATKINSON,Helen,7,36592,LP,Liberal,GOODENOUGH,Ian,5,1413,60.33
WA,242,Moore,36492,UAPP,United Australia Party,WATKINSON,Helen,7,37321,ALP,Australian Labor Party,FRENCH,Tom,3,929,39.67
WA,242,Moore,37844,CYA,Australian Federation Party,SUTER,Martin,8,36592,LP,Liberal,GOODENOUGH,Ian,5,535,67.55
WA,242,Moore,37844,CYA,Australian Federation Party,SUTER,Martin,8,37321,ALP,Australian Labor Party,FRENCH,Tom,3,257,32.45
WA,243,O'Connor,0,NA,NA,First Preferences,NA,0,36594,LP,Liberal,WILSON,Rick,9,43295,62.7
WA,243,O'Connor,0,NA,NA,First Preferences,NA,0,37323,ALP,Australian Labor Party,WELDON,Shaneane,2,25754,37.3
WA,243,O'Connor,37412,ON,Pauline Hanson's One Nation,KUSTRIN,Stan,1,36594,LP,Liberal,WILSON,Rick,9,3642,53.3
WA,243,O'Connor,37412,ON,Pauline Hanson's One Nation,KUSTRIN,Stan,1,37323,ALP,Australian Labor Party,WELDON,Shaneane,2,3191,46.7
WA,243,O'Connor,36619,GRN,The Greens (WA),WATSON,Giz,3,36594,LP,Liberal,WILSON,Rick,9,1855,18.04
WA,243,O'Connor,36619,GRN,The Greens (WA),WATSON,Giz,3,37323,ALP,Australian Labor Party,WELDON,Shaneane,2,8429,81.96
WA,243,O'Connor,37274,CYA,Australian Federation Party,MIDDLE,Isaac,4,36594,LP,Liberal,WILSON,Rick,9,751,55.71
WA,243,O'Connor,37274,CYA,Australian Federation Party,MIDDLE,Isaac,4,37323,ALP,Australian Labor Party,WELDON,Shaneane,2,597,44.29
WA,243,O'Connor,37842,WAP,WESTERN AUSTRALIA PARTY,BESSANT,Morris,5,36594,LP,Liberal,WILSON,Rick,9,1079,45.6
WA,243,O'Connor,37842,WAP,WESTERN AUSTRALIA PARTY,BESSANT,Morris,5,37323,ALP,Australian Labor Party,WELDON,Shaneane,2,1287,54.4
WA,243,O'Connor,36560,AUC,Australian Christians,MOSELEY,Justin,6,36594,LP,Liberal,WILSON,Rick,9,2337,84.09
WA,243,O'Connor,36560,AUC,Australian Christians,MOSELEY,Justin,6,37323,ALP,Australian Labor Party,WELDON,Shaneane,2,442,15.91
WA,243,O'Connor,36496,UAPP,United Australia Party,TIRRONEN,Tracy Anne,7,36594,LP,Liberal,WILSON,Rick,9,1009,58.59
WA,243,O'Connor,36496,UAPP,United Australia Party,TIRRONEN,Tracy Anne,7,37323,ALP,Australian Labor Party,WELDON,Shaneane,2,713,41.41
WA,243,O'Connor,36894,GAP,The Great Australian Party,BARBER,Brenden,8,36594,LP,Liberal,WILSON,Rick,9,1136,48.61
WA,243,O'Connor,36894,GAP,The Great Australian Party,BARBER,Brenden,8,37323,ALP,Australian Labor Party,WELDON,Shaneane,2,1201,51.39
WA,244,Pearce,0,NA,NA,First Preferences,NA,0,36598,LP,Liberal,AITKEN,Linda,8,28380,41.14
WA,244,Pearce,0,NA,NA,First Preferences,NA,0,37326,ALP,Australian Labor Party,ROBERTS,Tracey,4,40596,58.86
WA,244,Pearce,37836,GAP,The Great Australian Party,STEWART,Roslyn,1,36598,LP,Liberal,AITKEN,Linda,8,935,43.29
WA,244,Pearce,37836,GAP,The Great Australian Party,STEWART,Roslyn,1,37326,ALP,Australian Labor Party,ROBERTS,Tracey,4,1225,56.71
WA,244,Pearce,36624,GRN,The Greens (WA),NELSON,Donna,2,36598,LP,Liberal,AITKEN,Linda,8,1795,17.23
WA,244,Pearce,36624,GRN,The Greens (WA),NELSON,Donna,2,37326,ALP,Australian Labor Party,ROBERTS,Tracey,4,8621,82.77
WA,244,Pearce,37265,LDP,Liberal Democrats,MARSHALL,David,3,36598,LP,Liberal,AITKEN,Linda,8,910,58.79
WA,244,Pearce,37265,LDP,Liberal Democrats,MARSHALL,David,3,37326,ALP,Australian Labor Party,ROBERTS,Tracey,4,638,41.21
WA,244,Pearce,36501,UAPP,United Australia Party,DALBY,Trevor Richard,5,36598,LP,Liberal,AITKEN,Linda,8,1350,53.28
WA,244,Pearce,36501,UAPP,United Australia Party,DALBY,Trevor Richard,5,37326,ALP,Australian Labor Party,ROBERTS,Tracey,4,1184,46.72
WA,244,Pearce,37809,WAP,WESTERN AUSTRALIA PARTY,PAICE,Jim,6,36598,LP,Liberal,AITKEN,Linda,8,910,41.25
WA,244,Pearce,37809,WAP,WESTERN AUSTRALIA PARTY,PAICE,Jim,6,37326,ALP,Australian Labor Party,ROBERTS,Tracey,4,1296,58.75
WA,244,Pearce,37415,ON,Pauline Hanson's One Nation,MALLOY,Aaron,7,36598,LP,Liberal,AITKEN,Linda,8,2555,59.49
WA,244,Pearce,37415,ON,Pauline Hanson's One Nation,MALLOY,Aaron,7,37326,ALP,Australian Labor Party,ROBERTS,Tracey,4,1740,40.51
WA,244,Pearce,36526,AUC,Australian Christians,MONTGOMERY,Vanessa,9,36598,LP,Liberal,AITKEN,Linda,8,1618,77.16
WA,244,Pearce,36526,AUC,Australian Christians,MONTGOMERY,Vanessa,9,37326,ALP,Australian Labor Party,ROBERTS,Tracey,4,479,22.84
WA,244,Pearce,37285,CYA,Australian Federation Party,MARCH,Nigel,10,36598,LP,Liberal,AITKEN,Linda,8,423,61.84
WA,244,Pearce,37285,CYA,Australian Federation Party,MARCH,Nigel,10,37326,ALP,Australian Labor Party,ROBERTS,Tracey,4,261,38.16
WA,245,Perth,0,NA,NA,First Preferences,NA,0,36601,LP,Liberal,DWYER,David,10,27294,40.52
WA,245,Perth,0,NA,NA,First Preferences,NA,0,37327,ALP,Australian Labor Party,GORMAN,Patrick,6,40066,59.48
WA,245,Perth,37417,ON,Pauline Hanson's One Nation,BAILEY,Cameron,1,36601,LP,Liberal,DWYER,David,10,1435,52.2
WA,245,Perth,37417,ON,Pauline Hanson's One Nation,BAILEY,Cameron,1,37327,ALP,Australian Labor Party,GORMAN,Patrick,6,1314,47.8
WA,245,Perth,36515,AUC,Australian Christians,POWELL,Dean,2,36601,LP,Liberal,DWYER,David,10,998,65.92
WA,245,Perth,36515,AUC,Australian Christians,POWELL,Dean,2,37327,ALP,Australian Labor Party,GORMAN,Patrick,6,516,34.08
WA,245,Perth,37748,GAP,The Great Australian Party,CONNOR,Sean,3,36601,LP,Liberal,DWYER,David,10,372,52.99
WA,245,Perth,37748,GAP,The Great Australian Party,CONNOR,Sean,3,37327,ALP,Australian Labor Party,GORMAN,Patrick,6,330,47.01
WA,245,Perth,37803,WAP,WESTERN AUSTRALIA PARTY,VOS,Dave,4,36601,LP,Liberal,DWYER,David,10,767,40.84
WA,245,Perth,37803,WAP,WESTERN AUSTRALIA PARTY,VOS,Dave,4,37327,ALP,Australian Labor Party,GORMAN,Patrick,6,1111,59.16
WA,245,Perth,37233,AJP,Animal Justice Party,SZMEKURA-MOOR,Sarah,5,36601,LP,Liberal,DWYER,David,10,474,30.88
WA,245,Perth,37233,AJP,Animal Justice Party,SZMEKURA-MOOR,Sarah,5,37327,ALP,Australian Labor Party,GORMAN,Patrick,6,1061,69.12
WA,245,Perth,37273,LDP,Liberal Democrats,NICKOLS,Evan,7,36601,LP,Liberal,DWYER,David,10,921,65.46
WA,245,Perth,37273,LDP,Liberal Democrats,NICKOLS,Evan,7,37327,ALP,Australian Labor Party,GORMAN,Patrick,6,486,34.54
WA,245,Perth,36507,UAPP,United Australia Party,EBERHART,Sonya Michelle,8,36601,LP,Liberal,DWYER,David,10,1051,65.48
WA,245,Perth,36507,UAPP,United Australia Party,EBERHART,Sonya Michelle,8,37327,ALP,Australian Labor Party,GORMAN,Patrick,6,554,34.52
WA,245,Perth,36628,GRN,The Greens (WA),PERKS,Caroline,9,36601,LP,Liberal,DWYER,David,10,2170,9.59
WA,245,Perth,36628,GRN,The Greens (WA),PERKS,Caroline,9,37327,ALP,Australian Labor Party,GORMAN,Patrick,6,20451,90.41
WA,245,Perth,37290,CYA,Australian Federation Party,GYURU,Aiden,11,36601,LP,Liberal,DWYER,David,10,448,63.1
WA,245,Perth,37290,CYA,Australian Federation Party,GYURU,Aiden,11,37327,ALP,Australian Labor Party,GORMAN,Patrick,6,262,36.9
WA,247,Swan,0,NA,NA,First Preferences,NA,0,36607,LP,Liberal,McSWEENEY,Kristy,8,32096,45.09
WA,247,Swan,0,NA,NA,First Preferences,NA,0,37333,ALP,Australian Labor Party,MASCARENHAS,Zaneta,4,39082,54.91
WA,247,Swan,36516,UAPP,United Australia Party,HILTON,Paul,1,36607,LP,Liberal,McSWEENEY,Kristy,8,1277,48.43
WA,247,Swan,36516,UAPP,United Australia Party,HILTON,Paul,1,37333,ALP,Australian Labor Party,MASCARENHAS,Zaneta,4,1360,51.57
WA,247,Swan,37278,LDP,Liberal Democrats,THOMPSON,Matthew,2,36607,LP,Liberal,McSWEENEY,Kristy,8,1125,61.78
WA,247,Swan,37278,LDP,Liberal Democrats,THOMPSON,Matthew,2,37333,ALP,Australian Labor Party,MASCARENHAS,Zaneta,4,696,38.22
WA,247,Swan,37227,AJP,Animal Justice Party,GREEN,Timothy,3,36607,LP,Liberal,McSWEENEY,Kristy,8,727,32.84
WA,247,Swan,37227,AJP,Animal Justice Party,GREEN,Timothy,3,37333,ALP,Australian Labor Party,MASCARENHAS,Zaneta,4,1487,67.16
WA,247,Swan,37296,CYA,Australian Federation Party,PALLIER,Carl,5,36607,LP,Liberal,McSWEENEY,Kristy,8,421,53.16
WA,247,Swan,37296,CYA,Australian Federation Party,PALLIER,Carl,5,37333,ALP,Australian Labor Party,MASCARENHAS,Zaneta,4,371,46.84
WA,247,Swan,37846,WAP,WESTERN AUSTRALIA PARTY,BRADLEY,Rod,6,36607,LP,Liberal,McSWEENEY,Kristy,8,900,43.71
