CED_NAME21,Religion,Denomination,Sex,persons
Migratory - Offshore - Shipping (Tas.),Christianity,Seventh Day Adventist,F,0
Migratory - Offshore - Shipping (Tas.),Christianity,Seventh Day Adventist,M,0
Migratory - Offshore - Shipping (Tas.),Christianity,Uniting Church,F,0
Migratory - Offshore - Shipping (Tas.),Christianity,Uniting Church,M,0
Migratory - Offshore - Shipping (Tas.),Hinduism,NA,F,0
Migratory - Offshore - Shipping (Tas.),Hinduism,NA,M,0
Migratory - Offshore - Shipping (Tas.),Islam,NA,F,0
Migratory - Offshore - Shipping (Tas.),Islam,NA,M,0
Migratory - Offshore - Shipping (Tas.),Judaism,NA,F,0
Migratory - Offshore - Shipping (Tas.),Judaism,NA,M,0
Migratory - Offshore - Shipping (Tas.),No religion,NA,F,0
Migratory - Offshore - Shipping (Tas.),No religion,NA,M,6
Lingiari,(Other),NA,F,6951
Lingiari,(Other),NA,M,9687
Lingiari,(Other),(Other),F,165
Lingiari,(Other),(Other),M,115
Lingiari,(Other),Australian Aboriginal Traditional,F,1654
Lingiari,(Other),Australian Aboriginal Traditional,M,1720
Lingiari,(Other),Other spiritual beliefs,F,132
Lingiari,(Other),Other spiritual beliefs,M,104
Lingiari,(Other),Secular beliefs,F,92
Lingiari,(Other),Secular beliefs,M,122
Lingiari,(Other),Sikhism,F,248
Lingiari,(Other),Sikhism,M,288
Lingiari,Buddhism,NA,F,898
Lingiari,Buddhism,NA,M,623
Lingiari,Christianity,NA,F,2566
Lingiari,Christianity,NA,M,2428
Lingiari,Christianity,(Other),F,47
Lingiari,Christianity,(Other),M,41
Lingiari,Christianity,Anglican,F,4047
Lingiari,Christianity,Anglican,M,3832
Lingiari,Christianity,Assyrian Apostolic,F,0
Lingiari,Christianity,Assyrian Apostolic,M,0
Lingiari,Christianity,Baptist,F,2104
Lingiari,Christianity,Baptist,M,1975
Lingiari,Christianity,Brethren,F,9
Lingiari,Christianity,Brethren,M,5
Lingiari,Christianity,Catholic,F,9525
Lingiari,Christianity,Catholic,M,8829
Lingiari,Christianity,Churches Of Christ,F,40
Lingiari,Christianity,Churches Of Christ,M,45
Lingiari,Christianity,Eastern Orthodox,F,228
Lingiari,Christianity,Eastern Orthodox,M,279
Lingiari,Christianity,Jehovah's Witnesses,F,101
Lingiari,Christianity,Jehovah's Witnesses,M,90
Lingiari,Christianity,Latter Day Saints,F,148
Lingiari,Christianity,Latter Day Saints,M,149
Lingiari,Christianity,Lutheran,F,2586
Lingiari,Christianity,Lutheran,M,2153
Lingiari,Christianity,Oriental Orthodox,F,30
Lingiari,Christianity,Oriental Orthodox,M,22
Lingiari,Christianity,Pentecostal,F,948
Lingiari,Christianity,Pentecostal,M,807
Lingiari,Christianity,Presbyterian Reformed,F,401
Lingiari,Christianity,Presbyterian Reformed,M,469
Lingiari,Christianity,Protestant (Other),F,793
Lingiari,Christianity,Protestant (Other),M,751
Lingiari,Christianity,Salvation Army,F,66
Lingiari,Christianity,Salvation Army,M,51
Lingiari,Christianity,Seventh Day Adventist,F,278
Lingiari,Christianity,Seventh Day Adventist,M,255
Lingiari,Christianity,Uniting Church,F,3278
Lingiari,Christianity,Uniting Church,M,2922
Lingiari,Hinduism,NA,F,645
Lingiari,Hinduism,NA,M,774
Lingiari,Islam,NA,F,658
Lingiari,Islam,NA,M,783
Lingiari,Judaism,NA,F,44
Lingiari,Judaism,NA,M,33
Lingiari,No religion,NA,F,20490
Lingiari,No religion,NA,M,22509
Solomon,(Other),NA,F,5170
Solomon,(Other),NA,M,6021
Solomon,(Other),(Other),F,248
Solomon,(Other),(Other),M,200
Solomon,(Other),Australian Aboriginal Traditional,F,36
Solomon,(Other),Australian Aboriginal Traditional,M,26
Solomon,(Other),Other spiritual beliefs,F,126
Solomon,(Other),Other spiritual beliefs,M,62
Solomon,(Other),Secular beliefs,F,113
Solomon,(Other),Secular beliefs,M,181
Solomon,(Other),Sikhism,F,406
Solomon,(Other),Sikhism,M,463
Solomon,Buddhism,NA,F,2138
Solomon,Buddhism,NA,M,1467
Solomon,Christianity,NA,F,1294
Solomon,Christianity,NA,M,1077
Solomon,Christianity,(Other),F,43
Solomon,Christianity,(Other),M,44
Solomon,Christianity,Anglican,F,3158
Solomon,Christianity,Anglican,M,2765
Solomon,Christianity,Assyrian Apostolic,F,0
Solomon,Christianity,Assyrian Apostolic,M,0
Solomon,Christianity,Baptist,F,730
Solomon,Christianity,Baptist,M,634
Solomon,Christianity,Brethren,F,0
Solomon,Christianity,Brethren,M,0
Solomon,Christianity,Catholic,F,10961
Solomon,Christianity,Catholic,M,9679
Solomon,Christianity,Churches Of Christ,F,50
Solomon,Christianity,Churches Of Christ,M,47
Solomon,Christianity,Eastern Orthodox,F,1891
Solomon,Christianity,Eastern Orthodox,M,1989
Solomon,Christianity,Jehovah's Witnesses,F,186
Solomon,Christianity,Jehovah's Witnesses,M,128
Solomon,Christianity,Latter Day Saints,F,138
Solomon,Christianity,Latter Day Saints,M,109
Solomon,Christianity,Lutheran,F,319
Solomon,Christianity,Lutheran,M,247
Solomon,Christianity,Oriental Orthodox,F,72
Solomon,Christianity,Oriental Orthodox,M,83
Solomon,Christianity,Pentecostal,F,723
Solomon,Christianity,Pentecostal,M,571
Solomon,Christianity,Presbyterian Reformed,F,471
Solomon,Christianity,Presbyterian Reformed,M,456
Solomon,Christianity,Protestant (Other),F,345
Solomon,Christianity,Protestant (Other),M,298
Solomon,Christianity,Salvation Army,F,51
Solomon,Christianity,Salvation Army,M,39
Solomon,Christianity,Seventh Day Adventist,F,163
Solomon,Christianity,Seventh Day Adventist,M,116
Solomon,Christianity,Uniting Church,F,1361
Solomon,Christianity,Uniting Church,M,1020
Solomon,Hinduism,NA,F,2239
Solomon,Hinduism,NA,M,2574
Solomon,Islam,NA,F,1143
Solomon,Islam,NA,M,1520
Solomon,Judaism,NA,F,37
Solomon,Judaism,NA,M,44
Solomon,No religion,NA,F,21615
Solomon,No religion,NA,M,23215
No usual address (NT),(Other),NA,F,669
No usual address (NT),(Other),NA,M,794
No usual address (NT),(Other),(Other),F,7
No usual address (NT),(Other),(Other),M,0
No usual address (NT),(Other),Australian Aboriginal Traditional,F,0
No usual address (NT),(Other),Australian Aboriginal Traditional,M,0
No usual address (NT),(Other),Other spiritual beliefs,F,3
No usual address (NT),(Other),Other spiritual beliefs,M,0
No usual address (NT),(Other),Secular beliefs,F,9
No usual address (NT),(Other),Secular beliefs,M,4
No usual address (NT),(Other),Sikhism,F,0
No usual address (NT),(Other),Sikhism,M,0
No usual address (NT),Buddhism,NA,F,5
No usual address (NT),Buddhism,NA,M,0
No usual address (NT),Christianity,NA,F,36
No usual address (NT),Christianity,NA,M,27
No usual address (NT),Christianity,(Other),F,0
No usual address (NT),Christianity,(Other),M,0
No usual address (NT),Christianity,Anglican,F,87
No usual address (NT),Christianity,Anglican,M,92
No usual address (NT),Christianity,Assyrian Apostolic,F,0
No usual address (NT),Christianity,Assyrian Apostolic,M,0
No usual address (NT),Christianity,Baptist,F,43
No usual address (NT),Christianity,Baptist,M,28
No usual address (NT),Christianity,Brethren,F,0
No usual address (NT),Christianity,Brethren,M,0
No usual address (NT),Christianity,Catholic,F,173
No usual address (NT),Christianity,Catholic,M,172
No usual address (NT),Christianity,Churches Of Christ,F,0
No usual address (NT),Christianity,Churches Of Christ,M,0
No usual address (NT),Christianity,Eastern Orthodox,F,4
No usual address (NT),Christianity,Eastern Orthodox,M,8
No usual address (NT),Christianity,Jehovah's Witnesses,F,0
No usual address (NT),Christianity,Jehovah's Witnesses,M,0
No usual address (NT),Christianity,Latter Day Saints,F,0
No usual address (NT),Christianity,Latter Day Saints,M,3
No usual address (NT),Christianity,Lutheran,F,24
No usual address (NT),Christianity,Lutheran,M,22
No usual address (NT),Christianity,Oriental Orthodox,F,0
No usual address (NT),Christianity,Oriental Orthodox,M,0
No usual address (NT),Christianity,Pentecostal,F,11
No usual address (NT),Christianity,Pentecostal,M,13
No usual address (NT),Christianity,Presbyterian Reformed,F,19
No usual address (NT),Christianity,Presbyterian Reformed,M,22
No usual address (NT),Christianity,Protestant (Other),F,4
No usual address (NT),Christianity,Protestant (Other),M,4
No usual address (NT),Christianity,Salvation Army,F,4
No usual address (NT),Christianity,Salvation Army,M,0
No usual address (NT),Christianity,Seventh Day Adventist,F,4
No usual address (NT),Christianity,Seventh Day Adventist,M,4
No usual address (NT),Christianity,Uniting Church,F,44
No usual address (NT),Christianity,Uniting Church,M,31
No usual address (NT),Hinduism,NA,F,10
No usual address (NT),Hinduism,NA,M,4
No usual address (NT),Islam,NA,F,3
No usual address (NT),Islam,NA,M,9
No usual address (NT),Judaism,NA,F,0
No usual address (NT),Judaism,NA,M,0
No usual address (NT),No religion,NA,F,520
No usual address (NT),No religion,NA,M,582
Migratory - Offshore - Shipping (NT),(Other),NA,F,0
Migratory - Offshore - Shipping (NT),(Other),NA,M,24
Migratory - Offshore - Shipping (NT),(Other),(Other),F,0
Migratory - Offshore - Shipping (NT),(Other),(Other),M,0
Migratory - Offshore - Shipping (NT),(Other),Australian Aboriginal Traditional,F,0
Migratory - Offshore - Shipping (NT),(Other),Australian Aboriginal Traditional,M,0
Migratory - Offshore - Shipping (NT),(Other),Other spiritual beliefs,F,0
Migratory - Offshore - Shipping (NT),(Other),Other spiritual beliefs,M,0
Migratory - Offshore - Shipping (NT),(Other),Secular beliefs,F,0
Migratory - Offshore - Shipping (NT),(Other),Secular beliefs,M,0
Migratory - Offshore - Shipping (NT),(Other),Sikhism,F,0
Migratory - Offshore - Shipping (NT),(Other),Sikhism,M,0
Migratory - Offshore - Shipping (NT),Buddhism,NA,F,0
Migratory - Offshore - Shipping (NT),Buddhism,NA,M,0
Migratory - Offshore - Shipping (NT),Christianity,NA,F,0
Migratory - Offshore - Shipping (NT),Christianity,NA,M,0
Migratory - Offshore - Shipping (NT),Christianity,(Other),F,0
Migratory - Offshore - Shipping (NT),Christianity,(Other),M,0
Migratory - Offshore - Shipping (NT),Christianity,Anglican,F,0
Migratory - Offshore - Shipping (NT),Christianity,Anglican,M,3
Migratory - Offshore - Shipping (NT),Christianity,Assyrian Apostolic,F,0
Migratory - Offshore - Shipping (NT),Christianity,Assyrian Apostolic,M,0
Migratory - Offshore - Shipping (NT),Christianity,Baptist,F,0
Migratory - Offshore - Shipping (NT),Christianity,Baptist,M,0
Migratory - Offshore - Shipping (NT),Christianity,Brethren,F,0
Migratory - Offshore - Shipping (NT),Christianity,Brethren,M,0
Migratory - Offshore - Shipping (NT),Christianity,Catholic,F,0
Migratory - Offshore - Shipping (NT),Christianity,Catholic,M,9
Migratory - Offshore - Shipping (NT),Christianity,Churches Of Christ,F,0
Migratory - Offshore - Shipping (NT),Christianity,Churches Of Christ,M,0
Migratory - Offshore - Shipping (NT),Christianity,Eastern Orthodox,F,0
Migratory - Offshore - Shipping (NT),Christianity,Eastern Orthodox,M,0
Migratory - Offshore - Shipping (NT),Christianity,Jehovah's Witnesses,F,0
Migratory - Offshore - Shipping (NT),Christianity,Jehovah's Witnesses,M,0
Migratory - Offshore - Shipping (NT),Christianity,Latter Day Saints,F,0
Migratory - Offshore - Shipping (NT),Christianity,Latter Day Saints,M,0
Migratory - Offshore - Shipping (NT),Christianity,Lutheran,F,0
Migratory - Offshore - Shipping (NT),Christianity,Lutheran,M,0
Migratory - Offshore - Shipping (NT),Christianity,Oriental Orthodox,F,0
Migratory - Offshore - Shipping (NT),Christianity,Oriental Orthodox,M,0
Migratory - Offshore - Shipping (NT),Christianity,Pentecostal,F,0
Migratory - Offshore - Shipping (NT),Christianity,Pentecostal,M,0
Migratory - Offshore - Shipping (NT),Christianity,Presbyterian Reformed,F,0
Migratory - Offshore - Shipping (NT),Christianity,Presbyterian Reformed,M,0
Migratory - Offshore - Shipping (NT),Christianity,Protestant (Other),F,0
Migratory - Offshore - Shipping (NT),Christianity,Protestant (Other),M,0
Migratory - Offshore - Shipping (NT),Christianity,Salvation Army,F,0
Migratory - Offshore - Shipping (NT),Christianity,Salvation Army,M,0
Migratory - Offshore - Shipping (NT),Christianity,Seventh Day Adventist,F,0
Migratory - Offshore - Shipping (NT),Christianity,Seventh Day Adventist,M,0
Migratory - Offshore - Shipping (NT),Christianity,Uniting Church,F,0
Migratory - Offshore - Shipping (NT),Christianity,Uniting Church,M,0
Migratory - Offshore - Shipping (NT),Hinduism,NA,F,0
Migratory - Offshore - Shipping (NT),Hinduism,NA,M,0
Migratory - Offshore - Shipping (NT),Islam,NA,F,0
Migratory - Offshore - Shipping (NT),Islam,NA,M,3
Migratory - Offshore - Shipping (NT),Judaism,NA,F,0
Migratory - Offshore - Shipping (NT),Judaism,NA,M,0
Migratory - Offshore - Shipping (NT),No religion,NA,F,3
Migratory - Offshore - Shipping (NT),No religion,NA,M,39
Bean,(Other),NA,F,3711
Bean,(Other),NA,M,4395
Bean,(Other),(Other),F,335
Bean,(Other),(Other),M,235
Bean,(Other),Australian Aboriginal Traditional,F,8
Bean,(Other),Australian Aboriginal Traditional,M,5
Bean,(Other),Other spiritual beliefs,F,180
Bean,(Other),Other spiritual beliefs,M,104
Bean,(Other),Secular beliefs,F,264
Bean,(Other),Secular beliefs,M,367
Bean,(Other),Sikhism,F,521
Bean,(Other),Sikhism,M,614
Bean,Buddhism,NA,F,1901
Bean,Buddhism,NA,M,1450
Bean,Christianity,NA,F,2053
Bean,Christianity,NA,M,1708
Bean,Christianity,(Other),F,38
Bean,Christianity,(Other),M,35
Bean,Christianity,Anglican,F,8028
Bean,Christianity,Anglican,M,6564
Bean,Christianity,Assyrian Apostolic,F,5
Bean,Christianity,Assyrian Apostolic,M,4
Bean,Christianity,Baptist,F,677
Bean,Christianity,Baptist,M,571
Bean,Christianity,Brethren,F,9
Bean,Christianity,Brethren,M,3
Bean,Christianity,Catholic,F,18202
Bean,Christianity,Catholic,M,15974
Bean,Christianity,Churches Of Christ,F,48
Bean,Christianity,Churches Of Christ,M,45
Bean,Christianity,Eastern Orthodox,F,1121
Bean,Christianity,Eastern Orthodox,M,1021
Bean,Christianity,Jehovah's Witnesses,F,152
Bean,Christianity,Jehovah's Witnesses,M,109
Bean,Christianity,Latter Day Saints,F,144
Bean,Christianity,Latter Day Saints,M,128
Bean,Christianity,Lutheran,F,419
Bean,Christianity,Lutheran,M,331
Bean,Christianity,Oriental Orthodox,F,161
Bean,Christianity,Oriental Orthodox,M,155
Bean,Christianity,Pentecostal,F,777
Bean,Christianity,Pentecostal,M,674
Bean,Christianity,Presbyterian Reformed,F,1301
Bean,Christianity,Presbyterian Reformed,M,1062
Bean,Christianity,Protestant (Other),F,411
Bean,Christianity,Protestant (Other),M,374
Bean,Christianity,Salvation Army,F,142
Bean,Christianity,Salvation Army,M,122
Bean,Christianity,Seventh Day Adventist,F,177
Bean,Christianity,Seventh Day Adventist,M,151
Bean,Christianity,Uniting Church,F,1695
Bean,Christianity,Uniting Church,M,1194
Bean,Hinduism,NA,F,2585
Bean,Hinduism,NA,M,2779
Bean,Islam,NA,F,1927
Bean,Islam,NA,M,2010
Bean,Judaism,NA,F,92
Bean,Judaism,NA,M,100
Bean,No religion,NA,F,30438
Bean,No religion,NA,M,32796
Canberra,(Other),NA,F,4809
Canberra,(Other),NA,M,5410
Canberra,(Other),(Other),F,302
Canberra,(Other),(Other),M,258
Canberra,(Other),Australian Aboriginal Traditional,F,10
Canberra,(Other),Australian Aboriginal Traditional,M,7
Canberra,(Other),Other spiritual beliefs,F,193
Canberra,(Other),Other spiritual beliefs,M,129
Canberra,(Other),Secular beliefs,F,440
Canberra,(Other),Secular beliefs,M,594
Canberra,(Other),Sikhism,F,249
Canberra,(Other),Sikhism,M,265
Canberra,Buddhism,NA,F,2402
Canberra,Buddhism,NA,M,1865
Canberra,Christianity,NA,F,1413
Canberra,Christianity,NA,M,1195
Canberra,Christianity,(Other),F,83
Canberra,Christianity,(Other),M,57
Canberra,Christianity,Anglican,F,6173
Canberra,Christianity,Anglican,M,4946
Canberra,Christianity,Assyrian Apostolic,F,0
Canberra,Christianity,Assyrian Apostolic,M,0
Canberra,Christianity,Baptist,F,555
Canberra,Christianity,Baptist,M,517
Canberra,Christianity,Brethren,F,8
Canberra,Christianity,Brethren,M,8
Canberra,Christianity,Catholic,F,12656
Canberra,Christianity,Catholic,M,10861
Canberra,Christianity,Churches Of Christ,F,20
Canberra,Christianity,Churches Of Christ,M,27
Canberra,Christianity,Eastern Orthodox,F,1220
Canberra,Christianity,Eastern Orthodox,M,1124
Canberra,Christianity,Jehovah's Witnesses,F,102
Canberra,Christianity,Jehovah's Witnesses,M,61
Canberra,Christianity,Latter Day Saints,F,48
Canberra,Christianity,Latter Day Saints,M,52
Canberra,Christianity,Lutheran,F,330
Canberra,Christianity,Lutheran,M,263
Canberra,Christianity,Oriental Orthodox,F,63
Canberra,Christianity,Oriental Orthodox,M,63
Canberra,Christianity,Pentecostal,F,396
Canberra,Christianity,Pentecostal,M,318
Canberra,Christianity,Presbyterian Reformed,F,971
Canberra,Christianity,Presbyterian Reformed,M,830
Canberra,Christianity,Protestant (Other),F,421
Canberra,Christianity,Protestant (Other),M,374
Canberra,Christianity,Salvation Army,F,51
Canberra,Christianity,Salvation Army,M,53
Canberra,Christianity,Seventh Day Adventist,F,72
Canberra,Christianity,Seventh Day Adventist,M,69
Canberra,Christianity,Uniting Church,F,1426
Canberra,Christianity,Uniting Church,M,1034
Canberra,Hinduism,NA,F,2253
Canberra,Hinduism,NA,M,2470
Canberra,Islam,NA,F,1384
Canberra,Islam,NA,M,1668
Canberra,Judaism,NA,F,316
Canberra,Judaism,NA,M,270
Canberra,No religion,NA,F,35680
Canberra,No religion,NA,M,36672
Fenner,(Other),NA,F,3636
Fenner,(Other),NA,M,4121
Fenner,(Other),(Other),F,324
Fenner,(Other),(Other),M,236
Fenner,(Other),Australian Aboriginal Traditional,F,18
Fenner,(Other),Australian Aboriginal Traditional,M,12
Fenner,(Other),Other spiritual beliefs,F,130
Fenner,(Other),Other spiritual beliefs,M,91
Fenner,(Other),Secular beliefs,F,243
Fenner,(Other),Secular beliefs,M,339
Fenner,(Other),Sikhism,F,1244
Fenner,(Other),Sikhism,M,1433
Fenner,Buddhism,NA,F,2841
Fenner,Buddhism,NA,M,2240
Fenner,Christianity,NA,F,2296
Fenner,Christianity,NA,M,1992
Fenner,Christianity,(Other),F,56
Fenner,Christianity,(Other),M,56
Fenner,Christianity,Anglican,F,6513
Fenner,Christianity,Anglican,M,5419
Fenner,Christianity,Assyrian Apostolic,F,0
Fenner,Christianity,Assyrian Apostolic,M,0
Fenner,Christianity,Baptist,F,849
Fenner,Christianity,Baptist,M,754
Fenner,Christianity,Brethren,F,4
Fenner,Christianity,Brethren,M,4
Fenner,Christianity,Catholic,F,15954
Fenner,Christianity,Catholic,M,14120
Fenner,Christianity,Churches Of Christ,F,49
Fenner,Christianity,Churches Of Christ,M,38
Fenner,Christianity,Eastern Orthodox,F,1178
Fenner,Christianity,Eastern Orthodox,M,1109
Fenner,Christianity,Jehovah's Witnesses,F,187
Fenner,Christianity,Jehovah's Witnesses,M,154
Fenner,Christianity,Latter Day Saints,F,164
Fenner,Christianity,Latter Day Saints,M,166
Fenner,Christianity,Lutheran,F,377
Fenner,Christianity,Lutheran,M,280
Fenner,Christianity,Oriental Orthodox,F,221
Fenner,Christianity,Oriental Orthodox,M,210
Fenner,Christianity,Pentecostal,F,1097
Fenner,Christianity,Pentecostal,M,970
Fenner,Christianity,Presbyterian Reformed,F,1122
Fenner,Christianity,Presbyterian Reformed,M,996
Fenner,Christianity,Protestant (Other),F,509
Fenner,Christianity,Protestant (Other),M,442
Fenner,Christianity,Salvation Army,F,87
Fenner,Christianity,Salvation Army,M,60
Fenner,Christianity,Seventh Day Adventist,F,177
Fenner,Christianity,Seventh Day Adventist,M,144
Fenner,Christianity,Uniting Church,F,1609
