Year,StateAb,DivisionNm,PartyAb,OrdinaryVotes,Percentage
2016,VIC,Menzies,GRN,6061,8.99271502544548
2016,VIC,Menzies,Other,7700,11.424501847208415
2016,VIC,Menzies,Other Right,2135,3.167702784907788
2016,VIC,Murray,ALP,10797,14.506442381329858
2016,VIC,Murray,COAL,50742,68.17503929919789
2016,VIC,Murray,GRN,3014,4.049496835910734
2016,VIC,Murray,Other,9876,13.269021483561515
2016,VIC,Scullin,ALP,44131,58.28798605240913
2016,VIC,Scullin,COAL,21127,27.904427303465766
2016,VIC,Scullin,GRN,5570,7.356825866441251
2016,VIC,Scullin,Other,4884,6.450760777683855
2016,VIC,Wannon,ALP,23406,31.44446235692407
2016,VIC,Wannon,COAL,39207,52.67209414799291
2016,VIC,Wannon,GRN,5969,8.018969315922403
2016,VIC,Wannon,Other,5854,7.864474179160621
2016,VIC,Wills,ALP,28392,38.68119891008175
2016,VIC,Wills,COAL,16031,21.840599455040874
2016,VIC,Wills,GRN,22325,30.415531335149865
2016,VIC,Wills,Other,5897,8.034059945504087
2016,VIC,Wills,Other Left,755,1.0286103542234333
2016,WA,Brand,ALP,32556,48.7715723873442
2016,WA,Brand,COAL,20651,30.936900767018216
2016,WA,Brand,GRN,7590,11.370445829338447
2016,WA,Brand,Other,5955,8.921081016299137
2016,WA,Burt,ALP,33093,47.895620459084725
2016,WA,Burt,COAL,24219,35.052247662604564
2016,WA,Burt,GRN,5349,7.74162734825021
2016,WA,Burt,Other,6433,9.310504530060497
2016,WA,Canning,ALP,22997,33.8415127658009
2016,WA,Canning,COAL,36774,54.11522330954308
2016,WA,Canning,GRN,5721,8.418806563166802
2016,WA,Canning,Other,2463,3.624457361489221
2016,WA,Cowan,ALP,27943,42.77011617406211
2016,WA,Cowan,COAL,27527,42.13337823152159
2016,WA,Cowan,GRN,4611,7.057689069842193
2016,WA,Cowan,Other,4432,6.783708080143266
2016,WA,Cowan,Other Right,820,1.255108444430839
2016,WA,Curtin,ALP,10353,15.517784073024867
2016,WA,Curtin,COAL,44066,66.04913290465699
2016,WA,Curtin,GRN,9318,13.966455326228697
2016,WA,Curtin,Other,2980,4.466627696089453
2016,WA,Durack,ALP,17087,26.735616716997075
2016,WA,Durack,COAL,36454,57.038694434447905
2016,WA,Durack,GRN,6442,10.079642002159252
2016,WA,Durack,Other,3928,6.146046846395769
2016,WA,Forrest,ALP,16992,23.66606777253165
2016,WA,Forrest,COAL,38895,54.1720636777671
2016,WA,Forrest,GRN,8546,11.90267273917464
2016,WA,Forrest,Other,7366,10.25919581052661
2016,WA,Fremantle,ALP,29229,42.372537365361474
2016,WA,Fremantle,COAL,25102,36.38973050550152
2016,WA,Fremantle,GRN,11784,17.082964874385702
2016,WA,Fremantle,Other,1751,2.5383801336599934
2016,WA,Fremantle,Other Left,1115,1.616387121091315
2016,WA,Hasluck,ALP,22876,35.78288753323948
2016,WA,Hasluck,COAL,28737,44.950727358047864
2016,WA,Hasluck,GRN,7890,12.341623650868137
2016,WA,Hasluck,Other,4427,6.924761457844517
2016,WA,Moore,ALP,21081,29.09650527245625
2016,WA,Moore,COAL,39841,54.98951029647215
2016,WA,Moore,GRN,8878,12.253629989510296
2016,WA,Moore,Other,2652,3.6603544415613096
2016,WA,O'Connor,ALP,15421,21.16263431637596
2016,WA,O'Connor,COAL,44228,60.69522018965541
2016,WA,O'Connor,GRN,7556,10.369292840576925
2016,WA,O'Connor,Other,5664,7.772852653391703
2016,WA,Pearce,ALP,23915,34.811784913680164
2016,WA,Pearce,COAL,34453,50.151387231069315
2016,WA,Pearce,GRN,7214,10.501033508981338
2016,WA,Pearce,Other,3116,4.535794346269178
2016,WA,Perth,ALP,25557,38.25898203592814
2016,WA,Perth,COAL,28170,42.17065868263473
2016,WA,Perth,GRN,11086,16.595808383233532
2016,WA,Perth,Other,930,1.3922155688622755
2016,WA,Perth,Other Right,1057,1.5823353293413174
2016,WA,Stirling,ALP,21552,32.77721168615881
2016,WA,Stirling,COAL,32624,49.61598710325004
2016,WA,Stirling,GRN,7329,11.146259486259183
2016,WA,Stirling,Other,4248,6.46054172433197
2016,WA,Swan,ALP,21149,34.020203970015764
2016,WA,Swan,COAL,29719,47.80587459382942
2016,WA,Swan,GRN,8988,14.458063893446578
2016,WA,Swan,Other,2310,3.7158575427082328
2016,WA,Tangney,ALP,15825,23.470870906502135
2016,WA,Tangney,COAL,33262,49.33258186995729
2016,WA,Tangney,GRN,8097,12.00907688656858
2016,WA,Tangney,Other,10240,15.187470336971998
2022,ACT,Bean,ALP,35883,42.050062108889776
2022,ACT,Bean,COAL,25241,29.579065788548526
2022,ACT,Bean,GRN,12474,14.617854548011344
2022,ACT,Bean,Other,6953,8.147983218881102
2022,ACT,Bean,Other Right,4783,5.605034335669252
2022,ACT,Canberra,ALP,34574,45.19772534152559
2022,ACT,Canberra,COAL,16264,21.261520360807896
2022,ACT,Canberra,GRN,19240,25.151970717040328
2022,ACT,Canberra,Other,3841,5.021243218511014
2022,ACT,Canberra,Other Right,2576,3.3675403621151707
2022,ACT,Fenner,ALP,38493,48.78088962108731
2022,ACT,Fenner,COAL,21806,27.634013433024965
2022,ACT,Fenner,GRN,13206,16.73552148016728
2022,ACT,Fenner,Other Right,5405,6.849575465720441
2022,NSW,Banks,ALP,26704,35.473843619649834
2022,NSW,Banks,COAL,34082,45.27484789712798
2022,NSW,Banks,GRN,6361,8.450011955684264
2022,NSW,Banks,Other Right,7327,9.73325539998406
2022,NSW,Barton,ALP,38562,50.989051673983184
2022,NSW,Barton,COAL,19588,25.90046014703549
2022,NSW,Barton,GRN,9072,11.995557201036654
2022,NSW,Barton,Other Right,8406,11.114930977944677
2022,NSW,Bennelong,ALP,30306,38.38194506009448
2022,NSW,Bennelong,COAL,32419,41.05801745209539
2022,NSW,Bennelong,GRN,8880,11.246343038792284
2022,NSW,Bennelong,Other,2550,3.2295241834369737
2022,NSW,Bennelong,Other Right,4804,6.084170265580871
2022,NSW,Berowra,ALP,16944,22.485568309999337
2022,NSW,Berowra,COAL,36605,48.57673677924491
2022,NSW,Berowra,GRN,12135,16.10377546280937
2022,NSW,Berowra,Other,3670,4.870280671488289
2022,NSW,Berowra,Other Right,6001,7.963638776458098
2022,NSW,Blaxland,ALP,37249,55.93530851591008
2022,NSW,Blaxland,COAL,17746,26.648446533419428
2022,NSW,Blaxland,GRN,3996,6.000630696920097
2022,NSW,Blaxland,Other Right,7602,11.415614253750395
2022,NSW,Bradfield,ALP,13468,17.422576388709217
2022,NSW,Bradfield,COAL,34029,44.020853276758686
2022,NSW,Bradfield,GRN,7017,9.077384802463067
2022,NSW,Bradfield,Other,19516,25.2464360559882
2022,NSW,Bradfield,Other Right,3272,4.2327494760808255
2022,NSW,Calare,ALP,14183,14.878261143222801
2022,NSW,Calare,COAL,45809,48.05459103926485
2022,NSW,Calare,GRN,3979,4.174053521038111
2022,NSW,Calare,Other,19902,20.877610750364536
2022,NSW,Calare,Other Right,11454,12.015483546109706
2022,NSW,Chifley,ALP,43105,53.73281310380075
2022,NSW,Chifley,COAL,19492,24.297877114471273
2022,NSW,Chifley,GRN,4544,5.664352226972987
2022,NSW,Chifley,Other,1464,1.8249585520000997
2022,NSW,Chifley,Other Right,11616,14.479999002754889
2022,NSW,Cook,ALP,20399,24.813283055589345
2022,NSW,Cook,COAL,46094,56.068604792604305
2022,NSW,Cook,GRN,7903,9.613185743826785
2022,NSW,Cook,Other Right,7814,9.504926407979564
2022,NSW,Cowper,ALP,13057,13.573329452368082
2022,NSW,Cowper,COAL,38596,40.122250405422264
2022,NSW,Cowper,GRN,5213,5.419144247162044
2022,NSW,Cowper,Other,25938,26.963699114308287
2022,NSW,Cowper,Other Right,13392,13.921576780739324
2022,NSW,Cunningham,ALP,35289,40.39445519167592
2022,NSW,Cunningham,COAL,21413,24.510937374801113
2022,NSW,Cunningham,GRN,19125,21.891919735351014
2022,NSW,Cunningham,Other,933,1.0679822804226142
2022,NSW,Cunningham,Other Right,10601,12.13470541774934
2022,NSW,Dobell,ALP,36686,43.337428530926616
2022,NSW,Dobell,COAL,28251,33.37310400226811
2022,NSW,Dobell,GRN,7179,8.480602939091812
2022,NSW,Dobell,Other,1757,2.0755563955960876
2022,NSW,Dobell,Other Right,10779,12.733308132117374
2022,NSW,Eden-Monaro,ALP,36294,43.259156843347355
2022,NSW,Eden-Monaro,COAL,27415,32.67619399516085
2022,NSW,Eden-Monaro,GRN,7578,9.032288823466311
2022,NSW,Eden-Monaro,Other,4713,5.617468622987163
2022,NSW,Eden-Monaro,Other Right,7899,9.41489171503832
2022,NSW,Farrer,ALP,16052,19.130248245122694
2022,NSW,Farrer,COAL,43852,52.26137839802643
2022,NSW,Farrer,GRN,7659,9.12774553385215
2022,NSW,Farrer,Other,6962,8.297083745486182
2022,NSW,Farrer,Other Right,9384,11.183544077512543
2022,NSW,Fowler,ALP,25725,35.850660571938235
2022,NSW,Fowler,COAL,11580,16.138023301187356
2022,NSW,Fowler,GRN,3277,4.566865488600256
2022,NSW,Fowler,Other,22462,31.303305646914545
2022,NSW,Fowler,Other Right,8712,12.141144991359608
2022,NSW,Gilmore,ALP,33557,36.368267042375635
2022,NSW,Gilmore,COAL,38490,41.71453343448575
2022,NSW,Gilmore,GRN,9351,10.134388208518478
2022,NSW,Gilmore,Other,4009,4.344857483472418
2022,NSW,Gilmore,Other Right,6863,7.437953831147719
2022,NSW,Grayndler,ALP,42072,54.440289333730156
2022,NSW,Grayndler,COAL,12034,15.571744672040992
2022,NSW,Grayndler,GRN,16958,21.94329783517294
2022,NSW,Grayndler,Other,3359,4.346475847879815
2022,NSW,Grayndler,Other Right,2858,3.6981923111760975
2022,NSW,Greenway,ALP,40546,48.91897109212876
2022,NSW,Greenway,COAL,24605,29.686067274745426
2022,NSW,Greenway,GRN,5634,6.797451860431447
2022,NSW,Greenway,Other,4311,5.201245113652816
2022,NSW,Greenway,Other Right,7788,9.396264659041552
2022,NSW,Hughes,ALP,18199,22.457642805138395
2022,NSW,Hughes,COAL,34983,43.16916963856016
2022,NSW,Hughes,GRN,4875,6.015770573935363
2022,NSW,Hughes,Other,14869,18.34840875155793
2022,NSW,Hughes,Other Right,8111,10.00900823080815
2022,NSW,Hume,ALP,17370,19.86618630983016
2022,NSW,Hume,COAL,37517,42.90844627437525
2022,NSW,Hume,GRN,4088,4.675473208669297
2022,NSW,Hume,Other,17413,19.91536570023446
2022,NSW,Hume,Other Right,11047,12.634528506890833
2022,NSW,Hunter,ALP,35820,39.02555945351143
2022,NSW,Hunter,COAL,25594,27.884426818904846
2022,NSW,Hunter,GRN,7788,8.484954132438498
2022,NSW,Hunter,Other,9969,10.861133506199202
2022,NSW,Hunter,Other Right,12615,13.743926088946026
2022,NSW,Kingsford Smith,ALP,38895,48.67168045249208
2022,NSW,Kingsford Smith,COAL,22650,28.343323364158522
2022,NSW,Kingsford Smith,GRN,13091,16.381564951885174
2022,NSW,Kingsford Smith,Other Right,5277,6.603431231464217
2022,NSW,Lindsay,ALP,28235,31.849971799210376
2022,NSW,Lindsay,COAL,41577,46.900169204737736
2022,NSW,Lindsay,GRN,7097,8.005640157924422
2022,NSW,Lindsay,Other,1757,1.98195149464185
2022,NSW,Lindsay,Other Right,9984,11.262267343485618
2022,NSW,Lyne,ALP,19788,21.506825493435354
2022,NSW,Lyne,COAL,40587,44.11246848100165
2022,NSW,Lyne,GRN,6950,7.553690983392748
2022,NSW,Lyne,Other,8076,8.777497608903573
2022,NSW,Lyne,Other Right,16607,18.049517433266672
2022,NSW,Macarthur,ALP,43175,46.58150549699526
2022,NSW,Macarthur,COAL,28194,30.418505292004273
2022,NSW,Macarthur,GRN,6910,7.455198679426457
2022,NSW,Macarthur,Other Right,14408,15.544790531574007
2022,NSW,Mackellar,ALP,6258,7.750997052193515
2022,NSW,Mackellar,COAL,33063,40.95097723500706
2022,NSW,Mackellar,GRN,4654,5.764324110084471
2022,NSW,Mackellar,Other,32263,39.960117912259406
2022,NSW,Mackellar,Other Right,4500,5.573583690455547
2022,NSW,Macquarie,ALP,34664,43.41846512268748
2022,NSW,Macquarie,COAL,27660,34.64559039042048
2022,NSW,Macquarie,GRN,7522,9.421696707040596
2022,NSW,Macquarie,Other,2706,3.3894059145508972
2022,NSW,Macquarie,Other Right,7285,9.12484186530055
2022,NSW,McMahon,ALP,33135,48.387803382108125
2022,NSW,McMahon,COAL,19095,27.88486813283098
2022,NSW,McMahon,GRN,3784,5.5258623207453486
2022,NSW,McMahon,Other Right,12464,18.201466164315548
2022,NSW,Mitchell,ALP,22190,25.78044218279832
2022,NSW,Mitchell,COAL,45342,52.67854030880764
2022,NSW,Mitchell,GRN,10262,11.922437930593798
2022,NSW,Mitchell,Other Right,8279,9.61857957780024
2022,NSW,New England,ALP,15828,18.641572544077636
2022,NSW,New England,COAL,44746,52.70001295535115
2022,NSW,New England,GRN,6435,7.578880422108895
2022,NSW,New England,Other,9285,10.935494128870412
2022,NSW,New England,Other Right,8613,10.144039949591907
2022,NSW,Newcastle,ALP,38451,44.09568917074737
2022,NSW,Newcastle,COAL,20988,24.069083361047717
2022,NSW,Newcastle,GRN,18005,20.64817257078636
2022,NSW,Newcastle,Other,3826,4.387664996158213
2022,NSW,Newcastle,Other Right,5929,6.799389901260335
2022,NSW,North Sydney,ALP,16573,21.887505117605883
2022,NSW,North Sydney,COAL,28346,37.435782300347334
2022,NSW,North Sydney,GRN,6210,8.20137614073086
2022,NSW,North Sydney,Other,21570,28.486905532297044
2022,NSW,North Sydney,Other Right,3020,3.9884309090188723
2022,NSW,Page,ALP,16733,18.56581750399432
2022,NSW,Page,COAL,41693,46.25976389135452
2022,NSW,Page,GRN,7261,8.056319900585834
2022,NSW,Page,Other,14426,16.006124622758744
2022,NSW,Page,Other Right,10015,11.111974081306586
2022,NSW,Parkes,ALP,15845,20.832511602834643
2022,NSW,Parkes,COAL,37418,49.19601888007994
2022,NSW,Parkes,GRN,3500,4.601690792674108
2022,NSW,Parkes,Other,7009,9.215214504529378
2022,NSW,Parkes,Other Right,12287,16.154564219881934
2022,NSW,Parramatta,ALP,26858,41.36008746939341
2022,NSW,Parramatta,COAL,22516,34.67360672651955
2022,NSW,Parramatta,GRN,5737,8.834716725441583
2022,NSW,Parramatta,Other,4059,6.250673729922848
2022,NSW,Parramatta,Other Right,5767,8.880915348722608
2022,NSW,Paterson,ALP,39939,40.982412214993744
2022,NSW,Paterson,COAL,35765,36.69936585465963
2022,NSW,Paterson,GRN,7199,7.387074927658177
2022,NSW,Paterson,Other,1587,1.6284606070556364
2022,NSW,Paterson,Other Right,12964,13.302686395632811
2022,NSW,Reid,ALP,31851,42.295996281787396
2022,NSW,Reid,COAL,28604,37.98419759644114
2022,NSW,Reid,GRN,6842,9.085718079808778
2022,NSW,Reid,Other,3329,4.4206891972644575
2022,NSW,Reid,Other Right,4679,6.213398844698228
2022,NSW,Richmond,ALP,23776,28.458573719866898
2022,NSW,Richmond,COAL,20138,24.10408637157973
2022,NSW,Richmond,GRN,21265,25.453043832140377
2022,NSW,Richmond,Other,6583,7.879491537596055
2022,NSW,Richmond,Other Right,11784,14.10480453881694
2022,NSW,Riverina,ALP,17853,20.578166603271207
2022,NSW,Riverina,COAL,40946,47.19619166176793
2022,NSW,Riverina,GRN,5366,6.185091692889334
2022,NSW,Riverina,Other,7734,8.914554445174453
2022,NSW,Riverina,Other Right,14858,17.12599559689708
2022,NSW,Robertson,ALP,30440,38.50727387729285
2022,NSW,Robertson,COAL,31098,39.33965844402277
2022,NSW,Robertson,GRN,7834,9.910183428209994
2022,NSW,Robertson,Other,3749,4.742567994939911
2022,NSW,Robertson,Other Right,5929,7.500316255534472
2022,NSW,Shortland,ALP,32870,40.1201039924813
2022,NSW,Shortland,COAL,26220,32.00331994775964
2022,NSW,Shortland,GRN,8230,10.045283110986341
2022,NSW,Shortland,Other,4348,5.307034139315749
2022,NSW,Shortland,Other Right,10261,12.524258809456969
2022,NSW,Sydney,ALP,40348,51.20174614857491
2022,NSW,Sydney,COAL,15064,19.11626608461714
2022,NSW,Sydney,GRN,18455,23.419456358975662
2022,NSW,Sydney,Other,709,0.899723357275196
2022,NSW,Sydney,Other Left,1171,1.4860028933275806
2022,NSW,Sydney,Other Right,3055,3.876805157229512
2022,NSW,Warringah,ALP,6272,8.27146003402482
2022,NSW,Warringah,COAL,25352,33.434001081408994
2022,NSW,Warringah,GRN,5491,7.241483904150237
2022,NSW,Warringah,Other,35362,46.63510359106915
2022,NSW,Warringah,Other Right,3350,4.417951389346802
2022,NSW,Watson,ALP,36932,52.744930019994285
2022,NSW,Watson,COAL,18095,25.842616395315623
2022,NSW,Watson,GRN,6487,9.264495858326192
2022,NSW,Watson,Other Right,8506,12.147957726363895
2022,NSW,Wentworth,ALP,7489,10.658980927981782
2022,NSW,Wentworth,COAL,27742,39.484770851124395
2022,NSW,Wentworth,GRN,5692,8.101337887845146
2022,NSW,Wentworth,Other,26168,37.24452035297467
2022,NSW,Wentworth,Other Right,3169,4.51038998007401
2022,NSW,Werriwa,ALP,31635,39.31865072460165
2022,NSW,Werriwa,COAL,25056,31.141713689129734
2022,NSW,Werriwa,GRN,5324,6.617117005145542
2022,NSW,Werriwa,Other Right,18443,22.92251858112307
2022,NSW,Whitlam,ALP,43330,45.31099677918601
2022,NSW,Whitlam,COAL,26981,28.2145396745723
2022,NSW,Whitlam,GRN,10073,10.533525745597524
2022,NSW,Whitlam,Other Right,15244,15.940937800644162
2022,NT,Lingiari,ALP,15367,37.870274532998174
2022,NT,Lingiari,COAL,13974,34.43737986100843
2022,NT,Lingiari,GRN,4314,10.631376608014195
2022,NT,Lingiari,Other,1591,3.920843806989009
2022,NT,Lingiari,Other Right,5332,13.140125190990192
2022,NT,Solomon,ALP,18891,39.95727399636194
2022,NT,Solomon,COAL,11989,25.358517703794575
2022,NT,Solomon,GRN,6866,14.52261093954905
2022,NT,Solomon,Other Right,9532,20.16159736029443
2022,QLD,Blair,ALP,27323,35.482572333904734
2022,QLD,Blair,COAL,21886,28.421900161030596
2022,QLD,Blair,GRN,9765,12.681159420289855
2022,QLD,Blair,Other,3256,4.228351773933822
2022,QLD,Blair,Other Right,14774,19.186016310840994
2022,QLD,Bonner,ALP,20930,30.02137211870849
2022,QLD,Bonner,COAL,30196,43.312248088701466
2022,QLD,Bonner,GRN,12152,17.430468895678242
2022,QLD,Bonner,Other Right,6439,9.2359108969118
2022,QLD,Bowman,ALP,23196,29.604482278917207
2022,QLD,Bowman,COAL,32730,41.772491161793425
2022,QLD,Bowman,GRN,10283,13.12393909614182
2022,QLD,Bowman,Other,880,1.1231222799382283
2022,QLD,Bowman,Other Right,11264,14.375965183209322
2022,QLD,Brisbane,ALP,20346,27.708021244722865
2022,QLD,Brisbane,COAL,26801,36.49870625085115
2022,QLD,Brisbane,GRN,20985,28.578237777475145
2022,QLD,Brisbane,Other,1235,1.6818738935040174
2022,QLD,Brisbane,Other Right,4063,5.5331608334468205
2022,QLD,Capricornia,ALP,20543,28.74674652262741
2022,QLD,Capricornia,COAL,27465,38.433013349752315
2022,QLD,Capricornia,GRN,4314,6.036774789398561
2022,QLD,Capricornia,Other,4775,6.681872883490526
2022,QLD,Capricornia,Other Right,14365,20.101592454731186
2022,QLD,Dawson,ALP,18921,24.9344385435473
2022,QLD,Dawson,COAL,32594,42.95296706772268
2022,QLD,Dawson,GRN,5319,7.009475113002912
2022,QLD,Dawson,Other,1629,2.1467258806320255
2022,QLD,Dawson,Other Right,17420,22.95639339509508
2022,QLD,Dickson,ALP,22988,32.317381769105324
2022,QLD,Dickson,COAL,29360,41.275375358488446
2022,QLD,Dickson,GRN,9373,13.17691053253107
2022,QLD,Dickson,Other,2697,3.791542484395209
2022,QLD,Dickson,Other Right,6714,9.438789855479953
2022,QLD,Fadden,ALP,18140,22.760065745724646
2022,QLD,Fadden,COAL,35260,44.24034830177789
2022,QLD,Fadden,GRN,8387,10.523080011543142
2022,QLD,Fadden,Other,3151,3.9535263045633053
2022,QLD,Fadden,Other Right,14763,18.52297963639101
2022,QLD,Fairfax,ALP,18001,22.33097630566927
2022,QLD,Fairfax,COAL,35462,43.99206053839474
2022,QLD,Fairfax,GRN,10819,13.421411735516685
2022,QLD,Fairfax,Other,5928,7.353926311871976
2022,QLD,Fairfax,Other Right,10400,12.901625108547327
2022,QLD,Fisher,ALP,19804,23.658714324966848
2022,QLD,Fisher,COAL,36399,43.483818557587774
2022,QLD,Fisher,GRN,11637,13.902063148840599
2022,QLD,Fisher,Other,1985,2.371366791307776
2022,QLD,Fisher,Other Right,13882,16.584037177297
2022,QLD,Flynn,ALP,25457,36.15178153002826
2022,QLD,Flynn,COAL,24032,34.12812247042618
2022,QLD,Flynn,GRN,3037,4.312878992288794
2022,QLD,Flynn,Other,4469,6.346478833236293
2022,QLD,Flynn,Other Right,13422,19.06073817402048
2022,QLD,Forde,ALP,18969,28.225998452473068
2022,QLD,Forde,COAL,24363,36.25230641033272
2022,QLD,Forde,GRN,6692,9.957740610677936
2022,QLD,Forde,Other,4156,6.184155705017559
2022,QLD,Forde,Other Right,13024,19.37979882149872
2022,QLD,Griffith,ALP,21961,28.44873372627761
2022,QLD,Griffith,COAL,22888,29.649588703931602
2022,QLD,Griffith,GRN,28146,36.460910680743574
2022,QLD,Griffith,Other Right,4200,5.440766889047218
2022,QLD,Groom,ALP,13822,19.355290427379153
2022,QLD,Groom,COAL,29328,41.068727944883214
2022,QLD,Groom,GRN,4353,6.095614182490338
2022,QLD,Groom,Other,13010,18.21822662857783
2022,QLD,Groom,Other Right,10899,15.262140816669467
2022,QLD,Herbert,ALP,16343,22.11053236826084
2022,QLD,Herbert,COAL,34533,46.71988094432795
2022,QLD,Herbert,GRN,6141,8.308191841980653
2022,QLD,Herbert,Other,6183,8.365013867279984
2022,QLD,Herbert,Other Right,10715,14.496380978150578
2022,QLD,Hinkler,ALP,19291,23.755048763668604
2022,QLD,Hinkler,COAL,33253,40.94793616392474
2022,QLD,Hinkler,GRN,4361,5.370160575312777
2022,QLD,Hinkler,Other,10827,13.332430302433258
2022,QLD,Hinkler,Other Right,13476,16.594424194660625
2022,QLD,Kennedy,ALP,12763,16.312627811860942
2022,QLD,Kennedy,COAL,21718,27.758179959100204
2022,QLD,Kennedy,GRN,4896,6.257668711656442
2022,QLD,Kennedy,Other,2465,3.150562372188139
2022,QLD,Kennedy,Other Right,36398,46.52096114519427
2022,QLD,Leichhardt,ALP,20948,28.080052546212517
2022,QLD,Leichhardt,COAL,26883,36.03570997707806
2022,QLD,Leichhardt,GRN,7256,9.726411174112947
2022,QLD,Leichhardt,Other,3440,4.611198241310438
2022,QLD,Leichhardt,Other Left,3261,4.371255077009692
2022,QLD,Leichhardt,Other Right,12813,17.17537298427635
2022,QLD,Lilley,ALP,30325,42.379987422262595
2022,QLD,Lilley,COAL,20967,29.30193557403396
2022,QLD,Lilley,GRN,12454,17.404793515477603
2022,QLD,Lilley,Other,985,1.3765634826357347
2022,QLD,Lilley,Other Right,6824,9.536720005590105
2022,QLD,Longman,ALP,25671,31.906880779556527
2022,QLD,Longman,COAL,30227,37.569603261409966
2022,QLD,Longman,GRN,5817,7.230038778959928
2022,QLD,Longman,Other,5882,7.310828278810779
2022,QLD,Longman,Other Right,12859,15.982648901262802
2022,QLD,Maranoa,ALP,10867,16.08020124297129
2022,QLD,Maranoa,COAL,36640,54.21722403077834
2022,QLD,Maranoa,GRN,3400,5.031074282332051
2022,QLD,Maranoa,Other,3414,5.051790470553418
2022,QLD,Maranoa,Other Right,13259,19.619709973364902
2022,QLD,McPherson,ALP,16295,22.293821485251463
2022,QLD,McPherson,COAL,31010,42.425983691785696
2022,QLD,McPherson,GRN,11510,15.747277403819844
2022,QLD,McPherson,Other,2272,3.108411317244021
2022,QLD,McPherson,Other Right,12005,16.424506101898977
2022,QLD,Moncrieff,ALP,15501,20.934001377503478
2022,QLD,Moncrieff,COAL,33536,45.290153551122934
2022,QLD,Moncrieff,GRN,8905,12.026145556200792
2022,QLD,Moncrieff,Other,2981,4.025821437735492
2022,QLD,Moncrieff,Other Right,13124,17.723878077437302
2022,QLD,Moreton,ALP,23645,37.629702718187026
2022,QLD,Moreton,COAL,20286,32.28404099560761
2022,QLD,Moreton,GRN,13513,21.50518810872748
2022,QLD,Moreton,Other,999,1.5898529505379082
2022,QLD,Moreton,Other Right,4393,6.99121522693997
2022,QLD,Oxley,ALP,32677,46.30765960461986
2022,QLD,Oxley,COAL,20139,28.539644299581944
2022,QLD,Oxley,GRN,10034,14.219513923333096
2022,QLD,Oxley,Other Right,7715,10.933182172465104
2022,QLD,Petrie,ALP,23360,30.469830172436282
2022,QLD,Petrie,COAL,32800,42.78298072157149
2022,QLD,Petrie,GRN,8966,11.694884303341768
2022,QLD,Petrie,Other,1538,2.006104400907834
2022,QLD,Petrie,Other Right,10002,13.046200401742624
2022,QLD,Rankin,ALP,28385,44.3003402316072
2022,QLD,Rankin,COAL,18151,28.328183038361892
2022,QLD,Rankin,GRN,6888,10.750070231295066
2022,QLD,Rankin,Other,1519,2.3706963823079565
2022,QLD,Rankin,Other Right,9131,14.25071011642788
2022,QLD,Ryan,ALP,15895,22.426174922753503
2022,QLD,Ryan,COAL,26427,37.28572033240685
2022,QLD,Ryan,GRN,22451,31.6760020881245
2022,QLD,Ryan,Other,1334,1.8821338374931218
2022,QLD,Ryan,Other Right,4770,6.729968819222033
2022,QLD,Wide Bay,ALP,16008,21.75443364816199
2022,QLD,Wide Bay,COAL,31140,42.318407284093226
2022,QLD,Wide Bay,GRN,6876,9.344295712441394
2022,QLD,Wide Bay,Other,8343,11.337908541142896
2022,QLD,Wide Bay,Other Right,11218,15.244954814160495
2022,QLD,Wright,ALP,16144,21.66485499953031
2022,QLD,Wright,COAL,31644,42.465477676234954
2022,QLD,Wright,GRN,8336,11.186709073097415
2022,QLD,Wright,Other,1146,1.537904102419582
2022,QLD,Wright,Other Right,17247,23.145054148717744
2022,SA,Adelaide,ALP,33773,40.06667299387842
2022,SA,Adelaide,COAL,26365,31.278175864850756
2022,SA,Adelaide,GRN,17671,20.96402980116737
2022,SA,Adelaide,Other,1831,2.172210885967826
2022,SA,Adelaide,Other Right,4652,5.518910454135624
2022,SA,Barker,ALP,18251,20.858047336601867
2022,SA,Barker,COAL,48403,55.317082090490395
2022,SA,Barker,GRN,6461,7.383915612393001
2022,SA,Barker,Other,4964,5.6730780219654635
2022,SA,Barker,Other Right,9422,10.767876938549273
2022,SA,Boothby,ALP,27948,32.5593858126449
2022,SA,Boothby,COAL,31942,37.21239092698953
2022,SA,Boothby,GRN,13410,15.622633596234724
2022,SA,Boothby,Other,8101,9.437655090462155
2022,SA,Boothby,Other Right,4436,5.167934573668697
2022,SA,Grey,ALP,18050,21.80478376419425
2022,SA,Grey,COAL,36828,44.489007006523316
2022,SA,Grey,GRN,5549,6.703309978255617
2022,SA,Grey,Other,11168,13.491181444793428
2022,SA,Grey,Other Right,11185,13.51171780623339
2022,SA,Hindmarsh,ALP,35769,42.36226254204368
2022,SA,Hindmarsh,COAL,27032,32.01478042541096
2022,SA,Hindmarsh,GRN,12063,14.286560234970866
2022,SA,Hindmarsh,Other,3222,3.8159079065801316
2022,SA,Hindmarsh,Other Right,6350,7.520488890994363
2022,SA,Kingston,ALP,41514,49.731063646273824
2022,SA,Kingston,COAL,20600,24.67745606574266
2022,SA,Kingston,GRN,10683,12.797537046132467
2022,SA,Kingston,Other,3100,3.7135977574661285
2022,SA,Kingston,Other Right,7580,9.080345484384921
2022,SA,Makin,ALP,38511,46.48953378884087
2022,SA,Makin,COAL,25686,31.007508631304475
2022,SA,Makin,GRN,9656,11.656486153697578
2022,SA,Makin,Other,1500,1.8107631763200465
